,Date,Open,High,Low,Close,Adj Close,Volume
961,2015-02-18,26.9,27.155001,26.700001,27.1,27.1,13930.0
962,2015-02-19,27.0,27.389999,26.610001,26.715,26.715,23050.0
963,2015-02-20,27.0,27.495001,27.0,27.040001,27.040001,5330.0
964,2015-02-23,27.1,27.65,27.1,27.563,27.563,7390.0
965,2015-02-24,27.594999,27.6,27.01,27.407,27.407,23440.0
966,2015-02-25,27.6,28.200001,27.1,27.604,27.604,3940.0
967,2015-02-26,27.215,28.5,26.98,27.257,27.257,24200.0
968,2015-02-27,27.6,27.6,26.98,27.013,27.013,62610.0
969,2015-02-28,,,,,,
970,2015-03-02,27.1,28.5,27.1,27.153999,27.153999,69010.0
971,2015-03-03,27.5,27.84,27.225,27.351999,27.351999,28590.0
972,2015-03-04,27.799999,27.893999,27.368,27.368999,27.368999,3460.0
973,2015-03-05,27.700001,27.85,26.85,27.044001,27.044001,22260.0
974,2015-03-09,28.08,28.08,26.299999,26.905001,26.905001,65170.0
975,2015-03-10,27.979,27.979,27.105,27.167999,27.167999,24310.0
976,2015-03-11,27.99,27.99,26.915001,26.915001,26.915001,22460.0
977,2015-03-12,27.719999,27.719999,26.9,27.370001,27.370001,2920.0
978,2015-03-13,27.448,27.549999,26.924999,27.521999,27.521999,3990.0
979,2015-03-16,27.605,27.99,27.261999,27.797001,27.797001,26750.0
980,2015-03-17,27.700001,28.040001,27.700001,27.780001,27.780001,4640.0
981,2015-03-18,27.65,27.917999,27.33,27.565001,27.565001,5530.0
982,2015-03-19,28.49,28.49,27.26,27.752001,27.752001,29150.0
983,2015-03-20,28.450001,28.450001,27.620001,27.950001,27.950001,17760.0
984,2015-03-23,28.0,28.74,27.636999,27.927999,27.927999,13940.0
985,2015-03-24,28.4,30.6,27.356001,29.962,29.962,17730.0
986,2015-03-25,28.549999,30.388,28.549999,29.006001,29.006001,11350.0
987,2015-03-26,28.500999,28.6,28.1,28.346001,28.346001,6230.0
988,2015-03-27,29.0,30.0,27.799999,28.0,28.0,10380.0
989,2015-03-30,28.9,29.200001,27.549999,27.997999,27.997999,14530.0
990,2015-03-31,28.799999,28.889999,27.549999,27.781,27.781,26910.0
991,2015-04-01,27.799999,28.495001,27.5,27.879999,27.879999,13320.0
992,2015-04-06,27.905001,28.695,27.264999,27.337999,27.337999,40200.0
993,2015-04-07,27.700001,27.98,27.205,27.371,27.371,10480.0
994,2015-04-08,27.780001,27.780001,27.0,27.219,27.219,12370.0
995,2015-04-09,28.08,28.08,27.125999,27.264999,27.264999,5130.0
996,2015-04-10,27.5,27.5,27.218,27.434999,27.434999,5220.0
997,2015-04-13,26.514999,27.5,26.504999,27.371,27.371,33980.0
998,2015-04-15,27.205999,27.344999,26.865999,27.041,27.041,30610.0
999,2015-04-16,27.465,27.465,26.530001,26.808001,26.808001,11520.0
1000,2015-04-17,26.506001,27.6,26.506001,27.5,27.5,22460.0
1001,2015-04-20,27.799,27.799,27.025999,27.594,27.594,5170.0
1002,2015-04-21,27.700001,27.98,27.200001,27.781,27.781,13870.0
1003,2015-04-22,27.799999,27.983,27.525,27.691999,27.691999,6440.0
1004,2015-04-23,27.799999,27.99,27.4,27.761999,27.761999,185790.0
1005,2015-04-24,28.0,28.389999,27.795,27.799999,27.799999,61040.0
1006,2015-04-27,27.805,28.795,27.805,28.406,28.406,15810.0
1007,2015-04-28,28.700001,30.0,28.042,28.622999,28.622999,10950.0
1008,2015-04-29,28.145,29.709999,28.145,29.201,29.201,20880.0
1009,2015-04-30,29.25,29.25,28.5,28.914,28.914,4670.0
1010,2015-05-04,28.610001,30.0,28.5,28.945,28.945,16720.0
1011,2015-05-05,29.385,29.4,28.23,29.047001,29.047001,12620.0
1012,2015-05-06,28.995001,29.1,28.212,28.364,28.364,7950.0
1013,2015-05-07,28.5,29.25,28.200001,29.212999,29.212999,5590.0
1014,2015-05-08,27.950001,29.355,27.950001,28.908001,28.908001,16460.0
1015,2015-05-11,29.1,29.1,27.799999,28.403,28.403,22690.0
1016,2015-05-12,28.899,28.950001,28.34,28.497,28.497,9220.0
1017,2015-05-13,29.028999,29.030001,27.799999,28.406,28.406,9090.0
1018,2015-05-14,28.9,28.9,27.719,28.056999,28.056999,9750.0
1019,2015-05-15,28.5,28.799999,27.900999,28.608,28.608,9950.0
1020,2015-05-18,28.799999,28.799999,27.725,27.951,27.951,20030.0
1021,2015-05-19,28.5,28.5,27.9,27.941999,27.941999,3350.0
1022,2015-05-20,28.5,28.5,28.004999,28.049999,28.049999,9930.0
1023,2015-05-21,28.1,28.4,28.0,28.360001,28.360001,6830.0
1024,2015-05-22,28.4,28.4,27.711,28.271999,28.271999,19250.0
1025,2015-05-25,28.399,28.5,27.983,28.457001,28.457001,11870.0
1026,2015-05-26,28.5,28.700001,28.000999,28.188,28.188,5080.0
1027,2015-05-27,28.486,28.486,28.004999,28.084,28.084,3350.0
1028,2015-05-28,28.299999,28.700001,27.660999,27.849001,27.849001,11250.0
1029,2015-05-29,27.9,28.587999,27.82,28.469,28.469,5610.0
1030,2015-06-01,28.799,28.9,28.1,28.245001,28.245001,19430.0
1031,2015-06-02,28.49,28.493999,28.0,28.108,28.108,2610.0
1032,2015-06-03,28.205,29.121,28.200001,28.489,28.489,5540.0
1033,2015-06-04,28.4,29.370001,27.912001,28.601,28.601,10730.0
1034,2015-06-05,28.6,29.097,28.200001,28.99,28.99,7480.0
1035,2015-06-08,29.02,29.285,28.25,28.611,28.611,13740.0
1036,2015-06-09,28.6,28.898001,28.308001,28.323999,28.323999,6550.0
1037,2015-06-10,28.6,28.798,27.9,28.122,28.122,12080.0
1038,2015-06-11,28.125999,28.298,28.0,28.018999,28.018999,7340.0
1039,2015-06-12,28.479,28.48,27.870001,27.98,27.98,26250.0
1040,2015-06-15,28.1,28.584,27.91,28.160999,28.160999,15000.0
1041,2015-06-16,28.398001,28.534,27.701,28.212999,28.212999,8280.0
1042,2015-06-17,27.818001,28.358999,27.812,28.179001,28.179001,31460.0
1043,2015-06-18,28.27,28.288,27.902,28.024,28.024,3930.0
1044,2015-06-19,28.000999,28.190001,27.950001,28.107,28.107,23820.0
1045,2015-06-22,28.299999,28.299999,27.862,27.979,27.979,23130.0
1046,2015-06-23,27.921,28.294001,27.907,27.988001,27.988001,8210.0
1047,2015-06-24,28.487,28.487,28.0,28.098,28.098,4380.0
1048,2015-06-25,28.469,28.549999,28.061001,28.1,28.1,7060.0
1049,2015-06-26,28.299,28.49,27.75,27.860001,27.860001,30090.0
1050,2015-06-29,28.597,28.597,26.65,27.179001,27.179001,34800.0
1051,2015-06-30,27.17,27.6,27.0,27.493999,27.493999,6010.0
1052,2015-07-01,27.737,27.737,27.35,27.49,27.49,10530.0
1053,2015-07-02,27.743999,27.799,27.150999,27.700001,27.700001,6530.0
1054,2015-07-03,27.700001,27.700001,27.351,27.440001,27.440001,8760.0
1055,2015-07-06,27.4,28.274,27.15,27.223,27.223,17310.0
1056,2015-07-07,27.788,27.788,27.049999,27.077,27.077,15650.0
1057,2015-07-08,26.950001,27.58,26.950001,27.142,27.142,12110.0
1058,2015-07-09,27.201,27.679001,27.200001,27.299999,27.299999,4560.0
1059,2015-07-10,27.9,27.9,27.209999,27.448,27.448,6330.0
1060,2015-07-13,27.5,28.200001,27.35,27.405001,27.405001,13460.0
1061,2015-07-14,27.9,27.9,27.427999,27.450001,27.450001,14450.0
1062,2015-07-15,28.139,28.139,27.417,27.531,27.531,15840.0
1063,2015-07-16,28.200001,28.200001,27.51,27.75,27.75,11700.0
1064,2015-07-17,27.799999,27.9,27.75,27.893,27.893,2590.0
1065,2015-07-20,27.9,28.4,27.85,27.969,27.969,25500.0
1066,2015-07-21,28.4,28.4,27.9,28.198,28.198,20260.0
1067,2015-07-22,28.18,28.99,27.9,27.9,27.9,54750.0
1068,2015-07-23,27.9,28.139999,27.799999,27.875,27.875,18590.0
1069,2015-07-24,28.198,28.198,27.700001,27.702,27.702,6090.0
1070,2015-07-27,27.6,28.299,27.6,27.899,27.899,9810.0
1071,2015-07-28,28.1,28.1,27.4,27.788,27.788,16670.0
1072,2015-07-29,28.099001,28.1,27.6,27.799,27.799,8100.0
1073,2015-07-30,27.9,28.0,27.450001,27.575001,27.575001,9710.0
1074,2015-07-31,27.700001,27.99,27.700001,27.799999,27.799999,10940.0
1075,2015-08-03,27.9,28.0,27.605,27.764,27.764,10860.0
1076,2015-08-04,27.997999,28.129999,27.701,27.823,27.823,18160.0
1077,2015-08-05,27.976999,27.976999,27.107,27.608,27.608,18130.0
1078,2015-08-06,27.6,27.940001,27.4,27.413,27.413,13200.0
1079,2015-08-07,27.6,27.819,27.416,27.540001,27.540001,18780.0
1080,2015-08-10,27.997999,27.997999,27.41,27.625,27.625,10630.0
1081,2015-08-11,27.6,27.795,27.450001,27.500999,27.500999,14470.0
1082,2015-08-12,27.427999,27.775,27.415001,27.504,27.504,14930.0
1083,2015-08-13,27.6,27.864,27.5,27.653999,27.653999,5370.0
1084,2015-08-14,27.700001,28.1,27.698999,27.988001,27.988001,6950.0
1085,2015-08-17,28.1,28.1,27.9,28.052,28.052,8450.0
1086,2015-08-18,28.099001,28.099001,27.799999,27.867001,27.867001,5310.0
1087,2015-08-19,28.0,28.011,27.704,27.972,27.972,8880.0
1088,2015-08-20,27.799999,28.0,27.610001,27.611,27.611,12340.0
