Date, Open, High, Low, Close
11/01/12, 1.6130, 1.6132, 1.6130, 1.6132
10/31/12, 1.6074, 1.6130, 1.6074, 1.6130
10/30/12, 1.6033, 1.6074, 1.6033, 1.6074
10/29/12, 1.6105, 1.6105, 1.6033, 1.6033
10/26/12, 1.6119, 1.6119, 1.6105, 1.6105
10/25/12, 1.6038, 1.6119, 1.6038, 1.6119
10/24/12, 1.5954, 1.6038, 1.5954, 1.6038
10/23/12, 1.6016, 1.6016, 1.5954, 1.5954
10/22/12, 1.6005, 1.6016, 1.6005, 1.6016
10/19/12, 1.6044, 1.6044, 1.6005, 1.6005
10/18/12, 1.6147, 1.6147, 1.6044, 1.6044
10/17/12, 1.6112, 1.6147, 1.6112, 1.6147
10/16/12, 1.6073, 1.6112, 1.6073, 1.6112
10/15/12, 1.6075, 1.6075, 1.6073, 1.6073
10/12/12, 1.6046, 1.6075, 1.6046, 1.6075
10/11/12, 1.6009, 1.6046, 1.6009, 1.6046
10/10/12, 1.6003, 1.6009, 1.6003, 1.6009
10/09/12, 1.6025, 1.6025, 1.6003, 1.6003
10/08/12, 1.6137, 1.6137, 1.6025, 1.6025
10/05/12, 1.6192, 1.6192, 1.6137, 1.6137
10/04/12, 1.6077, 1.6192, 1.6077, 1.6192
10/03/12, 1.6135, 1.6135, 1.6077, 1.6077
10/02/12, 1.6132, 1.6135, 1.6132, 1.6135
10/01/12, 1.6168, 1.6168, 1.6132, 1.6132
09/28/12, 1.6237, 1.6237, 1.6168, 1.6168
09/27/12, 1.6165, 1.6237, 1.6165, 1.6237
09/26/12, 1.6188, 1.6188, 1.6165, 1.6165
09/25/12, 1.6220, 1.6220, 1.6188, 1.6188
09/24/12, 1.6229, 1.6229, 1.6220, 1.6220
09/21/12, 1.6216, 1.6229, 1.6216, 1.6229
09/20/12, 1.6221, 1.6221, 1.6216, 1.6216
09/19/12, 1.6245, 1.6245, 1.6221, 1.6221
09/18/12, 1.6249, 1.6249, 1.6245, 1.6245
09/17/12, 1.6216, 1.6249, 1.6216, 1.6249
09/14/12, 1.6155, 1.6216, 1.6155, 1.6216
09/13/12, 1.6107, 1.6155, 1.6107, 1.6155
09/12/12, 1.6072, 1.6107, 1.6072, 1.6107
09/11/12, 1.5992, 1.6072, 1.5992, 1.6072
09/10/12, 1.6013, 1.6013, 1.5992, 1.5992
09/07/12, 1.5933, 1.6013, 1.5933, 1.6013
09/06/12, 1.5902, 1.5933, 1.5902, 1.5933
09/05/12, 1.5872, 1.5902, 1.5872, 1.5902
09/04/12, 1.5886, 1.5886, 1.5872, 1.5872
09/03/12, 1.5865, 1.5886, 1.5865, 1.5886
08/31/12, 1.5785, 1.5865, 1.5785, 1.5865
08/30/12, 1.5833, 1.5833, 1.5785, 1.5785
08/29/12, 1.5819, 1.5833, 1.5819, 1.5833
08/28/12, 1.5796, 1.5819, 1.5796, 1.5819
08/27/12, 1.5811, 1.5811, 1.5796, 1.5796
08/24/12, 1.5860, 1.5860, 1.5811, 1.5811
08/23/12, 1.5881, 1.5881, 1.5860, 1.5860
08/22/12, 1.5785, 1.5881, 1.5785, 1.5881
08/21/12, 1.5712, 1.5785, 1.5712, 1.5785
08/20/12, 1.5697, 1.5712, 1.5697, 1.5712
08/17/12, 1.5734, 1.5734, 1.5697, 1.5697
08/16/12, 1.5683, 1.5734, 1.5683, 1.5734
08/15/12, 1.5676, 1.5683, 1.5676, 1.5683
08/14/12, 1.5687, 1.5687, 1.5676, 1.5676
08/13/12, 1.5690, 1.5690, 1.5687, 1.5687
08/10/12, 1.5638, 1.5690, 1.5638, 1.5690
08/09/12, 1.5657, 1.5657, 1.5638, 1.5638
08/08/12, 1.5621, 1.5657, 1.5621, 1.5657
08/07/12, 1.5604, 1.5621, 1.5604, 1.5621
08/06/12, 1.5643, 1.5643, 1.5604, 1.5604
08/03/12, 1.5514, 1.5643, 1.5514, 1.5643
08/02/12, 1.5536, 1.5536, 1.5514, 1.5514
08/01/12, 1.5677, 1.5677, 1.5536, 1.5536
07/31/12, 1.5711, 1.5711, 1.5677, 1.5677
07/30/12, 1.5747, 1.5747, 1.5711, 1.5711
07/27/12, 1.5688, 1.5747, 1.5688, 1.5747
07/26/12, 1.5498, 1.5688, 1.5498, 1.5688
07/25/12, 1.5507, 1.5507, 1.5498, 1.5498
07/24/12, 1.5509, 1.5509, 1.5507, 1.5507
07/23/12, 1.5622, 1.5622, 1.5509, 1.5509
07/20/12, 1.5725, 1.5725, 1.5622, 1.5622
07/19/12, 1.5655, 1.5725, 1.5655, 1.5725
07/18/12, 1.5655, 1.5655, 1.5655, 1.5655
07/17/12, 1.5636, 1.5655, 1.5636, 1.5655
07/16/12, 1.5575, 1.5636, 1.5575, 1.5636
07/13/12, 1.5430, 1.5575, 1.5430, 1.5575
07/12/12, 1.5505, 1.5505, 1.5430, 1.5430
07/11/12, 1.5520, 1.5520, 1.5505, 1.5505
07/10/12, 1.5527, 1.5527, 1.5520, 1.5520
07/09/12, 1.5491, 1.5527, 1.5491, 1.5527
07/06/12, 1.5527, 1.5527, 1.5491, 1.5491
07/05/12, 1.5592, 1.5592, 1.5527, 1.5527
07/04/12, 1.5690, 1.5690, 1.5592, 1.5592
07/03/12, 1.5692, 1.5692, 1.5690, 1.5690
07/02/12, 1.5705, 1.5705, 1.5692, 1.5692
06/29/12, 1.5518, 1.5705, 1.5518, 1.5705
06/28/12, 1.5570, 1.5570, 1.5518, 1.5518
06/27/12, 1.5643, 1.5643, 1.5570, 1.5570
06/26/12, 1.5575, 1.5643, 1.5575, 1.5643
06/25/12, 1.5588, 1.5588, 1.5575, 1.5575
06/22/12, 1.5592, 1.5592, 1.5588, 1.5588
06/21/12, 1.5718, 1.5718, 1.5592, 1.5592
06/20/12, 1.5724, 1.5724, 1.5718, 1.5718
06/19/12, 1.5667, 1.5724, 1.5667, 1.5724
06/18/12, 1.5716, 1.5716, 1.5667, 1.5667
06/15/12, 1.5563, 1.5716, 1.5563, 1.5716
06/14/12, 1.5506, 1.5563, 1.5506, 1.5563
06/13/12, 1.5571, 1.5571, 1.5506, 1.5506
06/12/12, 1.5486, 1.5571, 1.5486, 1.5571
06/11/12, 1.5474, 1.5486, 1.5474, 1.5486
06/08/12, 1.5530, 1.5530, 1.5474, 1.5474
06/07/12, 1.5496, 1.5530, 1.5496, 1.5530
06/06/12, 1.5384, 1.5496, 1.5384, 1.5496
06/05/12, 1.5385, 1.5385, 1.5384, 1.5384
06/04/12, 1.5365, 1.5385, 1.5365, 1.5385
06/01/12, 1.5406, 1.5406, 1.5365, 1.5365
05/31/12, 1.5479, 1.5479, 1.5406, 1.5406
05/30/12, 1.5639, 1.5639, 1.5479, 1.5479
05/29/12, 1.5683, 1.5683, 1.5639, 1.5639
05/28/12, 1.5664, 1.5683, 1.5664, 1.5683
05/25/12, 1.5671, 1.5671, 1.5664, 1.5664
05/24/12, 1.5693, 1.5693, 1.5671, 1.5671
05/23/12, 1.5762, 1.5762, 1.5693, 1.5693
05/22/12, 1.5835, 1.5835, 1.5762, 1.5762
05/21/12, 1.5819, 1.5835, 1.5819, 1.5835
05/18/12, 1.5796, 1.5819, 1.5796, 1.5819
05/17/12, 1.5910, 1.5910, 1.5796, 1.5796
05/16/12, 1.5994, 1.5994, 1.5910, 1.5910
05/15/12, 1.6092, 1.6092, 1.5994, 1.5994
05/14/12, 1.6071, 1.6092, 1.6071, 1.6092
05/11/12, 1.6145, 1.6145, 1.6071, 1.6071
05/10/12, 1.6126, 1.6145, 1.6126, 1.6145
05/09/12, 1.6159, 1.6159, 1.6126, 1.6126
05/08/12, 1.6192, 1.6192, 1.6159, 1.6159
05/07/12, 1.6151, 1.6192, 1.6151, 1.6192
05/04/12, 1.6177, 1.6177, 1.6151, 1.6151
05/03/12, 1.6200, 1.6200, 1.6177, 1.6177
05/02/12, 1.6221, 1.6221, 1.6200, 1.6200
05/01/12, 1.6235, 1.6235, 1.6221, 1.6221
04/30/12, 1.6266, 1.6266, 1.6235, 1.6235
04/27/12, 1.6186, 1.6266, 1.6186, 1.6266
04/26/12, 1.6164, 1.6186, 1.6164, 1.6186
04/25/12, 1.6142, 1.6164, 1.6142, 1.6164
04/24/12, 1.6132, 1.6142, 1.6132, 1.6142
04/23/12, 1.6123, 1.6132, 1.6123, 1.6132
04/20/12, 1.6053, 1.6123, 1.6053, 1.6123
04/19/12, 1.6023, 1.6053, 1.6023, 1.6053
04/18/12, 1.5925, 1.6023, 1.5925, 1.6023
04/17/12, 1.5899, 1.5925, 1.5899, 1.5925
04/16/12, 1.5849, 1.5899, 1.5849, 1.5899
04/13/12, 1.5961, 1.5961, 1.5849, 1.5849
04/12/12, 1.5908, 1.5961, 1.5908, 1.5961
04/11/12, 1.5864, 1.5908, 1.5864, 1.5908
04/10/12, 1.5894, 1.5894, 1.5864, 1.5864
04/09/12, 1.5876, 1.5894, 1.5876, 1.5894
04/06/12, 1.5829, 1.5876, 1.5829, 1.5876
04/05/12, 1.5891, 1.5891, 1.5829, 1.5829
04/04/12, 1.5913, 1.5913, 1.5891, 1.5891
04/03/12, 1.6025, 1.6025, 1.5913, 1.5913
04/02/12, 1.6011, 1.6025, 1.6011, 1.6025
03/30/12, 1.5959, 1.6011, 1.5959, 1.6011
03/29/12, 1.5890, 1.5959, 1.5890, 1.5959
03/28/12, 1.5951, 1.5951, 1.5890, 1.5890
03/27/12, 1.5972, 1.5972, 1.5951, 1.5951
03/26/12, 1.5871, 1.5972, 1.5871, 1.5972
03/23/12, 1.5822, 1.5871, 1.5822, 1.5871
03/22/12, 1.5874, 1.5874, 1.5822, 1.5822
03/21/12, 1.5862, 1.5874, 1.5862, 1.5874
03/20/12, 1.5894, 1.5894, 1.5862, 1.5862
03/19/12, 1.5844, 1.5894, 1.5844, 1.5894
03/16/12, 1.5712, 1.5844, 1.5712, 1.5844
03/15/12, 1.5677, 1.5712, 1.5677, 1.5712
03/14/12, 1.5704, 1.5704, 1.5677, 1.5677
03/13/12, 1.5641, 1.5704, 1.5641, 1.5704
03/12/12, 1.5674, 1.5674, 1.5641, 1.5641
03/09/12, 1.5832, 1.5832, 1.5674, 1.5674
03/08/12, 1.5742, 1.5832, 1.5742, 1.5832
03/07/12, 1.5717, 1.5742, 1.5717, 1.5742
03/06/12, 1.5868, 1.5868, 1.5717, 1.5717
03/05/12, 1.5834, 1.5868, 1.5834, 1.5868
03/02/12, 1.5957, 1.5957, 1.5834, 1.5834
03/01/12, 1.5917, 1.5957, 1.5917, 1.5957
02/29/12, 1.5901, 1.5917, 1.5901, 1.5917
02/28/12, 1.5823, 1.5901, 1.5823, 1.5901
02/27/12, 1.5873, 1.5873, 1.5823, 1.5823
02/24/12, 1.5747, 1.5873, 1.5747, 1.5873
02/23/12, 1.5669, 1.5747, 1.5669, 1.5747
02/22/12, 1.5779, 1.5779, 1.5669, 1.5669
02/21/12, 1.5853, 1.5853, 1.5779, 1.5779
02/20/12, 1.5830, 1.5853, 1.5830, 1.5853
02/17/12, 1.5801, 1.5830, 1.5801, 1.5830
02/16/12, 1.5695, 1.5801, 1.5695, 1.5801
02/15/12, 1.5694, 1.5695, 1.5694, 1.5695
02/14/12, 1.5767, 1.5767, 1.5694, 1.5694
02/13/12, 1.5755, 1.5767, 1.5755, 1.5767
02/10/12, 1.5818, 1.5818, 1.5755, 1.5755
02/09/12, 1.5818, 1.5818, 1.5818, 1.5818
02/08/12, 1.5896, 1.5896, 1.5818, 1.5818
02/07/12, 1.5820, 1.5896, 1.5820, 1.5896
